time, instructions, freed, alive, gc_latency (us)
12410000, 1721416, 2216350, 95695, 1006631
12420000, 1703040, 2168827, 100751, 1010642
12430000, 1713201, 2173207, 95690, 995254
12440000, 1704760, 2203543, 100808, 995794
12450000, 1693038, 2149386, 86762, 989832
12460000, 1703214, 2202736, 95672, 987395
12470000, 1720853, 2168855, 93563, 984484
12480000, 1697637, 2203394, 100827, 1020350
12490000, 1712898, 2155910, 94388, 982446
12500000, 1705447, 2221059, 100856, 1002801
12510000, 1698446, 2129975, 94864, 980154
12520000, 1703524, 2224679, 100921, 1005392
12530000, 1714899, 2149205, 90181, 982419
12540000, 1693761, 2219716, 95736, 1029772
12550000, 1718684, 2136337, 95535, 980130
12560000, 1699569, 2236173, 100872, 1011714
12570000, 1696691, 2105227, 95608, 976220
12580000, 1702368, 2245530, 100871, 1015118
12590000, 1721480, 2129293, 95673, 977554
12600000, 1687633, 2234781, 100865, 1035894
12610000, 1720729, 2126323, 90603, 978568
12620000, 1694929, 2252265, 95784, 1011144
12630000, 1699320, 2081371, 95723, 962751
12640000, 1702190, 2267513, 100845, 1057907
12650000, 1712886, 2096571, 95720, 961115
12660000, 1694323, 2257773, 100847, 1069869
12670000, 1713049, 2096010, 95703, 963751
12680000, 1700998, 2266675, 100884, 1055837
12690000, 1692216, 2072261, 90586, 969091
12700000, 1700298, 2269146, 95735, 1058636
12710000, 1708608, 2077160, 95708, 956478
12720000, 1696502, 2269078, 100875, 1081814
12730000, 1707270, 2076588, 95703, 956394
12740000, 1703885, 2282198, 100862, 1061759
12750000, 1686595, 2050506, 95879, 961573
12760000, 1701268, 2280430, 100889, 1060644
12770000, 1708086, 2089425, 91578, 963981
12780000, 1698170, 2269142, 95760, 1075798
12790000, 1709215, 2087621, 97380, 962151
12800000, 1707619, 2272951, 100851, 1057740
12810000, 1687625, 2072292, 97808, 963095
12820000, 1708880, 2268664, 100890, 1067552
12830000, 1706048, 2104038, 98415, 1005808
12840000, 1693878, 2243604, 100844, 1078568
12850000, 1697972, 2102447, 93606, 1005789
12860000, 1702397, 2256051, 98356, 1096610
12870000, 1664105, 2045248, 98781, 948914
12880000, 1709238, 2290625, 80685, 1065843
12890000, 1707165, 2083961, 99218, 963288
12900000, 1704103, 2287366, 90835, 1089083
12910000, 1699916, 2069901, 99551, 961963
12920000, 1705660, 2298114, 89155, 1078325
12930000, 1679698, 2039079, 94557, 938642
12940000, 1711855, 2298558, 95315, 1062523
12950000, 1704730, 2071000, 99908, 959619
12960000, 1696037, 2284896, 95664, 1084951
12970000, 1704575, 2067525, 100066, 954439
12980000, 1704727, 2300477, 95713, 1074986
12990000, 1676416, 2025394, 100145, 939730
13000000, 1708936, 2311775, 90580, 1082959
13010000, 1700254, 2058039, 95191, 953622
13020000, 1696964, 2277404, 95700, 1091958
13030000, 1694622, 2058046, 100418, 964182
13040000, 1703736, 2305816, 85778, 1076365
13050000, 1680285, 2024083, 100513, 929028
13060000, 1715191, 2302866, 90806, 1066273
13070000, 1704746, 2076360, 100591, 944254
13080000, 1713186, 2272731, 89456, 1075237
13090000, 1702294, 2105574, 95565, 961176
13100000, 1724239, 2238969, 95605, 1013252
13110000, 1683300, 2117911, 100736, 973080
13120000, 1720597, 2213372, 95695, 1006876
13130000, 1701560, 2168524, 100792, 985748
13140000, 1714775, 2173466, 95692, 1027787
13150000, 1697514, 2195507, 100786, 997162
13160000, 1721240, 2184848, 87465, 1001994
13170000, 1677690, 2170642, 95680, 985239
13180000, 1721484, 2169764, 93571, 993840
13190000, 1700981, 2207716, 100862, 1012052
13200000, 1708629, 2150319, 94392, 1017009
13210000, 1692682, 2203029, 100868, 993137
13220000, 1722020, 2161136, 94939, 990770
13230000, 1674192, 2185661, 100868, 985909
13240000, 1723755, 2162871, 90120, 995301
13250000, 1699448, 2225536, 95749, 993851
13260000, 1718741, 2137557, 95525, 999529
13270000, 1700984, 2236723, 100912, 1002492
13280000, 1727282, 2143642, 95637, 981354
13290000, 1669590, 2204134, 100896, 999824
13300000, 1724048, 2133719, 95666, 980720
13310000, 1700776, 2252097, 100879, 1010548
13320000, 1719408, 2123583, 90601, 995742
13330000, 1697188, 2256442, 95738, 1010684
13340000, 1727738, 2114526, 95722, 973411
13350000, 1672314, 2231070, 100875, 1024188
13360000, 1726169, 2112854, 95721, 969777
13370000, 1699470, 2264073, 100851, 1047263
13380000, 1707083, 2086675, 95709, 982037
13390000, 1699685, 2267088, 100848, 1052950
13400000, 1714680, 2095679, 90588, 968820
13410000, 1675996, 2243575, 95728, 1009831
13420000, 1721635, 2090264, 95709, 961544
13430000, 1698770, 2274592, 100854, 1058193
13440000, 1698146, 2063782, 95809, 973844
13450000, 1699564, 2279111, 100895, 1062756
13460000, 1711007, 2087481, 96620, 962522
13470000, 1679910, 2247274, 100889, 1055605
13480000, 1712478, 2099175, 92033, 1003055
13490000, 1698472, 2264771, 95738, 1049459
13500000, 1706046, 2087941, 97735, 981223
13510000, 1701651, 2261441, 100850, 1061943
13520000, 1703740, 2098051, 98238, 1000454
13530000, 1673352, 2219548, 100848, 1016558
13540000, 1709846, 2109346, 98512, 984469
13550000, 1702417, 2253841, 100858, 1050430
13560000, 1698171, 2103500, 93773, 1026617
13570000, 1696159, 2246257, 100804, 1050610
13580000, 1702688, 2098954, 99121, 975778
13590000, 1674533, 2244092, 83787, 1015934
13600000, 1712928, 2090591, 99383, 951048
13610000, 1706978, 2292680, 92715, 1062472
13620000, 1696213, 2063623, 99562, 973622
13630000, 1704539, 2297395, 89721, 1069585
13640000, 1705972, 2074044, 94773, 946400
13650000, 1683948, 2261117, 95413, 1061563
13660000, 1705184, 2070604, 99968, 968517
13670000, 1700681, 2292541, 95711, 1072123
13680000, 1696668, 2055320, 100136, 973075
13690000, 1704455, 2300887, 95709, 1073772
13700000, 1705808, 2064962, 100252, 969036
13710000, 1676389, 2265768, 90580, 1068726
13720000, 1706175, 2067161, 95221, 951583
13730000, 1705944, 2285151, 95700, 1070361
13740000, 1690557, 2056859, 100449, 985189
13750000, 1701207, 2295183, 88036, 1073740
13760000, 1701766, 2060575, 100544, 942544
13770000, 1689529, 2262223, 91782, 1051470
13780000, 1705815, 2082840, 100622, 953222
13790000, 1713604, 2267291, 89839, 1061397
13800000, 1693780, 2099727, 95572, 982030
13810000, 1711187, 2227247, 95567, 1018900
13820000, 1704545, 2140761, 100735, 977266
13830000, 1684901, 2178754, 95695, 999521
13840000, 1700442, 2152775, 100789, 978031
13850000, 1722201, 2194063, 95690, 995578
13860000, 1698871, 2186885, 100777, 1012766
13870000, 1715199, 2179401, 86774, 997299
13880000, 1701820, 2200485, 95716, 1005597
13890000, 1694680, 2136737, 92989, 983398
13900000, 1705713, 2210947, 100807, 994491
13910000, 1714277, 2160053, 94166, 994632
13920000, 1693894, 2202735, 100849, 1017713
13930000, 1719371, 2159669, 94789, 997014
13940000, 1698298, 2216007, 100856, 1017289
13950000, 1694110, 2125634, 89940, 983867
13960000, 1699866, 2223068, 95750, 1000719
13970000, 1721417, 2143713, 95443, 983283
13980000, 1693843, 2223682, 100869, 1026626
13990000, 1719870, 2138574, 95589, 981274
14000000, 1703130, 2244532, 100898, 1009093
14010000, 1699862, 2104701, 95658, 981901
14020000, 1697755, 2243755, 100893, 1006721
14030000, 1724308, 2133833, 90600, 983083
14040000, 1689188, 2241614, 95784, 1029171
14050000, 1717808, 2107421, 95722, 967245
14060000, 1698784, 2261925, 100866, 1041708
14070000, 1697465, 2079100, 95723, 966364
14080000, 1701183, 2265880, 100866, 1065404
14090000, 1710539, 2093813, 95723, 966460
14100000, 1690611, 2253131, 100888, 1050458
14110000, 1715864, 2101842, 90587, 969195
14120000, 1700239, 2268294, 95734, 1062767
14130000, 1687110, 2053757, 95706, 961305
14140000, 1703824, 2275257, 100884, 1065867
14150000, 1707017, 2078329, 95707, 961493
14160000, 1695092, 2269353, 100879, 1081570
14170000, 1704142, 2070953, 95709, 955274
14180000, 1704426, 2284643, 100869, 1074973
14190000, 1686729, 2058556, 91077, 963080
14200000, 1699632, 2275403, 95769, 1060503
14210000, 1709695, 2083634, 96984, 960668
14220000, 1698649, 2266681, 100851, 1071511
14230000, 1708068, 2093834, 97654, 962690
14240000, 1709701, 2272589, 100851, 1052090
14250000, 1685192, 2072034, 98049, 966256
14260000, 1706902, 2263384, 100856, 1065610
14270000, 1703551, 2108009, 93432, 1010493
14280000, 1692565, 2240596, 95772, 1038750
14290000, 1702082, 2098387, 98848, 972313
14300000, 1705275, 2285331, 81184, 1069630
14310000, 1682318, 2049495, 99065, 952344
14320000, 1712287, 2297437, 88903, 1071211
14330000, 1706955, 2080400, 99493, 956672
14340000, 1705409, 2297006, 88699, 1085027
14350000, 1705609, 2075002, 94591, 952327
14360000, 1709877, 2296728, 95439, 1065325
14370000, 1683595, 2041053, 99884, 951515
14380000, 1708478, 2302187, 95694, 1076725
14390000, 1705251, 2068036, 100094, 950631
14400000, 1697462, 2290532, 95709, 1090496
14410000, 1700555, 2058339, 100225, 953815
14420000, 1701579, 2298390, 90580, 1086390
14430000, 1677737, 2030415, 95170, 955996
14440000, 1708380, 2291734, 95701, 1073310
14450000, 1703085, 2070576, 100482, 966777
14460000, 1697323, 2293643, 86930, 1091682
14470000, 1695217, 2048015, 100517, 947902
14480000, 1716770, 2292502, 92886, 1073961
14490000, 1677624, 2051394, 100649, 938828
14500000, 1720247, 2280623, 89595, 1068329
14510000, 1700494, 2104648, 95565, 986467
14520000, 1705395, 2223117, 95516, 1031202
14530000, 1706905, 2140128, 100733, 976797
14540000, 1716658, 2206989, 95695, 1002070
14550000, 1678602, 2138124, 100752, 975512
14560000, 1724147, 2192642, 95692, 994549
14570000, 1705578, 2199956, 100827, 993090
14580000, 1713399, 2175628, 87165, 1018913
14590000, 1700150, 2199802, 95688, 985338
14600000, 1720717, 2167264, 93727, 998252
14610000, 1675674, 2174541, 100829, 990572
14620000, 1723787, 2170948, 94385, 986253
14630000, 1703717, 2217828, 100864, 1013616
14640000, 1712700, 2148096, 94946, 1003651
14650000, 1702460, 2224316, 100881, 1002627
14660000, 1720146, 2154383, 90266, 986378
14670000, 1674083, 2194310, 95772, 1008555
14680000, 1724548, 2144593, 95541, 979963
14690000, 1699871, 2235781, 100869, 1009541
14700000, 1715270, 2128146, 95632, 1005405
14710000, 1694848, 2237242, 100866, 1022822
14720000, 1719877, 2126018, 95687, 981483
14730000, 1674936, 2218058, 100908, 998786
14740000, 1726818, 2134574, 90602, 981856
14750000, 1698884, 2257284, 95804, 1007190
14760000, 1719856, 2105920, 95723, 993478
14770000, 1693598, 2256749, 100887, 1022103
14780000, 1723957, 2110057, 95720, 966282
14790000, 1678011, 2237580, 100890, 1015887
14800000, 1720703, 2103594, 95707, 970272
14810000, 1699992, 2266847, 100884, 1056024
14820000, 1709451, 2089882, 90588, 981707
14830000, 1698339, 2269411, 95763, 1051723
14840000, 1716482, 2083069, 95709, 960898
14850000, 1678349, 2250257, 100889, 1032509
14860000, 1718466, 2088284, 95826, 965437
14870000, 1703375, 2283263, 100889, 1054047
14880000, 1706857, 2082082, 96648, 987766
14890000, 1704624, 2277216, 100861, 1060005
14900000, 1713057, 2103106, 92347, 1000790
14910000, 1673093, 2230104, 95731, 1006774
14920000, 1720446, 2107196, 97851, 962201
14930000, 1709948, 2269208, 100869, 1065091
14940000, 1698302, 2093590, 98390, 983533
14950000, 1698862, 2250197, 100844, 1020216
14960000, 1712312, 2116263, 98907, 976858
14970000, 1684104, 2233407, 100804, 1015953
14980000, 1709377, 2114174, 94025, 987597
14990000, 1701045, 2276692, 88031, 1065660
15000000, 1695602, 2065000, 99377, 973434
15010000, 1709087, 2295817, 92949, 1060445
15020000, 1736971, 2118741, 99815, 978770
15030000, 1710253, 2303260, 95546, 1076068
15040000, 1735681, 2110463, 100135, 1022624
15050000, 1724960, 2331396, 90583, 1092962
15060000, 1725959, 2094692, 95333, 983361
15070000, 1739037, 2330666, 90776, 1083560
15080000, 1719652, 2095558, 100616, 1012269
15090000, 1701529, 2251101, 94615, 1059289
15100000, 1728229, 2141046, 100721, 1009584
15110000, 1745390, 2246567, 95695, 1083043
15120000, 1708099, 2177741, 100801, 1046884
15130000, 1746305, 2221895, 86807, 1039551
15140000, 1728386, 2236533, 95728, 1019618
15150000, 1728742, 2175046, 94106, 1003305
15160000, 1736202, 2259451, 100915, 1049092
15170000, 1746340, 2187436, 95287, 989117
15180000, 1730173, 2268316, 100868, 1064309
15190000, 1748229, 2172681, 95632, 1029992
15200000, 1724145, 2277322, 100879, 1049733
15210000, 1731476, 2140683, 90601, 1021030
15220000, 1724443, 2291957, 95742, 1060141
15230000, 1753453, 2142913, 95721, 1016261
15240000, 1716584, 2284385, 100887, 1079221
15250000, 1744973, 2127177, 95708, 1008415
15260000, 1731861, 2310544, 100896, 1065896
15270000, 1729446, 2103763, 96073, 1013730
15280000, 1731196, 2315000, 100856, 1076535
15290000, 1745825, 2146086, 92654, 1019781
15300000, 1725941, 2290576, 95750, 1135128
15310000, 1719692, 2117976, 98579, 974855
15320000, 1742280, 2336061, 83093, 1074040
15330000, 1714777, 2092804, 99340, 953365
15340000, 1749150, 2352864, 94764, 1088842
15350000, 1739206, 2118798, 99971, 996267
15360000, 1731050, 2341007, 90589, 1103435
15370000, 1735551, 2106105, 95227, 1002401
15380000, 1735786, 2345457, 85444, 1082595
15390000, 1714692, 2069848, 100578, 961359
15400000, 1749798, 2314552, 94805, 1068261
15410000, 1734119, 2151545, 100726, 1013005
15420000, 1739999, 2236485, 95697, 1065026
15430000, 1724565, 2203191, 100783, 1017105
15440000, 1750080, 2223922, 87524, 1011661
15450000, 1712041, 2217352, 95688, 1000674
15460000, 1756605, 2208119, 94566, 1012188
15470000, 1730800, 2256983, 100909, 1047834
15480000, 1741667, 2177440, 95417, 1026370
15490000, 1729774, 2271623, 100865, 1056484
15500000, 1746108, 2166154, 95656, 1030883
15510000, 1700586, 2248716, 100881, 1014713
15520000, 1762439, 2178544, 90602, 1000017
15530000, 1729457, 2300182, 95767, 1070553
15540000, 1771277, 2158878, 95707, 1037967
15550000, 1781794, 2366594, 100891, 1094770
15560000, 1795804, 2194463, 97108, 1041700
15570000, 1763476, 2343624, 100868, 1087518
15580000, 1784321, 2208852, 99030, 1047523
15590000, 1782481, 2402448, 88989, 1157637
15600000, 1759628, 2147869, 94849, 1040467
15610000, 1783274, 2397720, 95705, 1106275
15620000, 1787152, 2181060, 100571, 1019885
15630000, 1779809, 2328990, 95525, 1117132
15640000, 1768877, 2225432, 100783, 1050729
15650000, 1804691, 2289724, 93364, 1063830
15660000, 1768275, 2297539, 100868, 1092267
15670000, 1798441, 2257935, 90344, 1047229
15680000, 1778712, 2340375, 95784, 1077980
15690000, 1782438, 2196205, 95724, 1038894
15700000, 1776718, 2357710, 100854, 1088057
15710000, 1803391, 2195847, 95709, 1032968
15720000, 1771222, 2360732, 100890, 1109307
15730000, 1789664, 2195355, 97798, 1033294
15740000, 1784424, 2367282, 100802, 1085463
15750000, 1763075, 2190005, 94320, 1040402
15760000, 1779049, 2391377, 95442, 1144518
15770000, 1771401, 2159950, 100189, 992592
15780000, 1785706, 2412642, 87504, 1121138
15790000, 1762333, 2140893, 100642, 1001155
15800000, 1812545, 2331829, 95693, 1079497
15810000, 1755745, 2249678, 100793, 1047720
15820000, 1801539, 2282725, 89245, 1061830
15830000, 1775035, 2315001, 95743, 1061959
15840000, 1773436, 2207533, 95591, 1060205
15850000, 1765912, 2329078, 100861, 1079635
15860000, 1790202, 2206672, 95722, 1036170
15870000, 1746116, 2320434, 100851, 1068273
15880000, 1804115, 2196119, 95709, 1032419
15890000, 1778551, 2370709, 100853, 1107981
15900000, 1781340, 2191725, 92746, 1057099
15910000, 1778110, 2359371, 95683, 1092892
15920000, 1782602, 2205813, 99562, 1036190
15930000, 1750053, 2356482, 95379, 1092925
15940000, 1785451, 2180136, 100219, 1026794
15950000, 1785942, 2408857, 88663, 1109431
15960000, 1780609, 2170106, 100723, 1035231
15970000, 1804930, 2315977, 90570, 1075644
15980000, 1777293, 2289642, 95691, 1066499
15990000, 1776823, 2236402, 94530, 1042778
16000000, 1782667, 2327359, 100858, 1082897
16010000, 1805003, 2247912, 95653, 1045955
16020000, 1762254, 2332228, 100866, 1134911
16030000, 1785046, 2192755, 95722, 1033075
16040000, 1781407, 2363051, 100854, 1106630
16050000, 1776748, 2163873, 90727, 1025897
16060000, 1784321, 2381587, 95728, 1134599
16070000, 1777161, 2184499, 98436, 1030968
16080000, 1779740, 2388428, 87206, 1155880
16090000, 1768103, 2164120, 99701, 1026802
16100000, 1786806, 2411806, 95712, 1110332
16110000, 1758820, 2138086, 100422, 1019847
16120000, 1789551, 2390962, 88367, 1100847
16130000, 1785290, 2204335, 95608, 996066
16140000, 1808373, 2296791, 91832, 1085560
16150000, 1775812, 2300803, 100878, 1073099
16160000, 1805032, 2268072, 95275, 1046937
16170000, 1754375, 2301020, 100909, 1078157
16180000, 1805614, 2239789, 95721, 1041874
16190000, 1779062, 2360782, 100849, 1100923
16200000, 1796138, 2197148, 90589, 1055923
16210000, 1774977, 2360627, 95730, 1085255
16220000, 1796395, 2193113, 97370, 1035852
16230000, 1734525, 2305719, 100868, 1087531
16240000, 1763238, 2178883, 98803, 1030423
16250000, 1753818, 2354177, 89274, 1087291
16260000, 1738193, 2122836, 99600, 1028916
16270000, 1749886, 2362834, 90425, 1134953
16280000, 1728243, 2099961, 95000, 980293
16290000, 1737300, 2336459, 95705, 1092076
16300000, 1747960, 2126241, 100536, 1008573
16310000, 1766107, 2343119, 94349, 1085926
16320000, 1776780, 2203269, 100739, 1056496
16330000, 1797648, 2287424, 91841, 1068412
16340000, 1779039, 2305207, 100900, 1053288
16350000, 1783481, 2246360, 90008, 1052933
16360000, 1769807, 2319594, 95800, 1115406
16370000, 1782021, 2206250, 95683, 1036122
16380000, 1753791, 2325567, 100856, 1085908
16390000, 1727347, 2118619, 95721, 1004913
16400000, 1743082, 2316659, 100853, 1078981
16410000, 1785906, 2174567, 95707, 1031768
16420000, 1782624, 2374782, 100889, 1099998
16430000, 1792853, 2206538, 92873, 1034431
16440000, 1778542, 2361119, 96523, 1108023
16450000, 1783052, 2205033, 99589, 1036373
16460000, 1780650, 2400838, 95664, 1112943
16470000, 1760047, 2142579, 100249, 1028244
16480000, 1782723, 2399958, 89748, 1111144
16490000, 1784299, 2179303, 100745, 1032321
16500000, 1798377, 2304026, 90570, 1088955
16510000, 1776934, 2292212, 95696, 1048588
16520000, 1797624, 2261248, 94792, 1059612
16530000, 1752705, 2289711, 100916, 1059938
16540000, 1802632, 2245697, 95648, 1043711
16550000, 1773908, 2346939, 100866, 1116654
16560000, 1802917, 2213712, 95719, 1044996
16570000, 1806298, 2392903, 100888, 1086349
16580000, 1825827, 2238002, 92177, 1033629
16590000, 1778147, 2359293, 95776, 1067568
16600000, 1823460, 2261543, 99487, 1040412
16610000, 1804937, 2434263, 95709, 1102820
16620000, 1811187, 2211969, 100428, 1046842
16630000, 1811979, 2394421, 95047, 1092262
16640000, 1811781, 2262354, 100824, 1034563
16650000, 1806910, 2297057, 88357, 1051211
16660000, 1809554, 2354715, 95782, 1069893
16670000, 1827842, 2276829, 95630, 1042001
16680000, 1794112, 2372414, 100864, 1090638
16690000, 1825268, 2237590, 95707, 1039844
16700000, 1802032, 2389877, 100884, 1101339
16710000, 1747155, 2129450, 96565, 1029074
16720000, 1758677, 2344025, 100897, 1083028
16730000, 1770291, 2187987, 93444, 1029756
16740000, 1780207, 2384631, 88814, 1107770
16750000, 1791733, 2195506, 99918, 1024608
16760000, 1788251, 2414495, 95700, 1113467
16770000, 1765742, 2146602, 100519, 1013416
16780000, 1797780, 2369929, 95226, 1103667
16790000, 1778379, 2221489, 100804, 1051695
16800000, 1791392, 2281063, 87444, 1094323
16810000, 1772909, 2299950, 95730, 1057225
16820000, 1801248, 2254970, 95371, 1062279
16830000, 1752045, 2300490, 100870, 1062721
16840000, 1778018, 2203508, 95707, 1034467
16850000, 1776458, 2357691, 100844, 1096123
16860000, 1793948, 2190615, 95709, 1055224
16870000, 1775818, 2359837, 100889, 1090828
16880000, 1798044, 2202649, 92015, 1038575
16890000, 1746822, 2323011, 95735, 1071091
16900000, 1793341, 2213680, 98988, 1032496
16910000, 1781697, 2395863, 93833, 1096633
16920000, 1765464, 2155858, 99970, 1032630
16930000, 1783019, 2402575, 95703, 1110224
16940000, 1788254, 2182084, 100588, 1032480
16950000, 1768558, 2325002, 90336, 1082435
16960000, 1784693, 2240783, 95658, 1041552
16970000, 1804726, 2283913, 93441, 1063694
16980000, 1773019, 2304787, 100860, 1085004
16990000, 1793061, 2244754, 95487, 1051930
17000000, 1775566, 2336709, 100864, 1073756
17010000, 1781483, 2199890, 95722, 1037813
17020000, 1774202, 2354480, 100890, 1085195
17030000, 1806895, 2205098, 90588, 1042557
17040000, 1772224, 2362043, 95769, 1114924
17050000, 1792496, 2194027, 97832, 1035919
17060000, 1782591, 2365513, 100804, 1089266
17070000, 1764547, 2186031, 99425, 1037060
17080000, 1775519, 2391613, 95443, 1108324
17090000, 1785341, 2178631, 100249, 1027645
17100000, 1776729, 2403268, 83036, 1164050
17110000, 1766751, 2148808, 95543, 1018678
17120000, 1805374, 2316164, 95695, 1068669
17130000, 1756944, 2251687, 100800, 1050800
17140000, 1800799, 2276247, 94378, 1064137
17150000, 1778125, 2318870, 100869, 1074681
17160000, 1796528, 2240352, 95618, 1071729
17170000, 1770881, 2339256, 100869, 1079672
17180000, 1805380, 2225760, 90601, 1041098
17190000, 1748990, 2323595, 95769, 1093311
17200000, 1800817, 2182104, 95707, 1027076
17210000, 1784612, 2382158, 100852, 1104592
17220000, 1781120, 2192974, 98376, 1057119
17230000, 1777232, 2384378, 85276, 1110962
17240000, 1787840, 2191373, 99736, 1027094
17250000, 1761712, 2381401, 90589, 1109139
17260000, 1787635, 2178223, 95311, 1028118
17270000, 1788023, 2372881, 93991, 1095831
17280000, 1777236, 2198869, 100730, 1049183
17290000, 1803092, 2295030, 91737, 1070593
17300000, 1778645, 2304296, 100851, 1054667
17310000, 1781426, 2239079, 95095, 1044508
17320000, 1778700, 2330664, 100870, 1066978
17330000, 1800276, 2238189, 90592, 1048237
17340000, 1766789, 2345768, 95721, 1092076
17350000, 1799836, 2192562, 95707, 1027763
17360000, 1779479, 2364429, 100889, 1109834
17370000, 1770997, 2161833, 96892, 1027854
17380000, 1782245, 2368935, 100896, 1096382
17390000, 1786109, 2211552, 99040, 1044931
17400000, 1774670, 2391475, 88778, 1126181
17410000, 1781883, 2178358, 94906, 1021470
17420000, 1786071, 2397722, 95701, 1103061
17430000, 1764043, 2152993, 100566, 1033362
17440000, 1793304, 2341745, 95586, 1090979
17450000, 1775795, 2240390, 100791, 1050287
17460000, 1795693, 2276411, 93524, 1081947
17470000, 1774618, 2307044, 100903, 1061966
17480000, 1798808, 2256559, 90406, 1051315
17490000, 1753742, 2308262, 95785, 1063070
17500000, 1808566, 2229622, 95720, 1042879
17510000, 1777855, 2358792, 100870, 1086510
17520000, 1800036, 2190428, 95706, 1047271
17530000, 1778862, 2371375, 100869, 1105059
17540000, 1792546, 2202075, 98043, 1040900
17550000, 1764171, 2340385, 100805, 1074438
17560000, 1792449, 2228865, 94425, 1045315
17570000, 1781542, 2397067, 95708, 1102632
17580000, 1782334, 2172361, 100334, 1040579
17590000, 1783878, 2388581, 92204, 1107041
17600000, 1783559, 2191069, 100729, 1039452
17610000, 1779226, 2269981, 95690, 1059939
17620000, 1773787, 2290162, 100806, 1071407
17630000, 1798460, 2272271, 89681, 1059848
17640000, 1766930, 2309136, 95742, 1091373
17650000, 1796401, 2230690, 95657, 1039363
17660000, 1774992, 2349347, 100868, 1109303
17670000, 1769770, 2172110, 95726, 1028057
17680000, 1787925, 2370609, 100894, 1104168
17690000, 1797215, 2186980, 96277, 1021460
17700000, 1780544, 2373227, 100889, 1107218
17710000, 1788693, 2213466, 93596, 1039485
17720000, 1774644, 2378320, 91000, 1090060
17730000, 1767324, 2161054, 99842, 1017487
17740000, 1782907, 2407761, 95709, 1103747
17750000, 1790570, 2179505, 100496, 1030753
17760000, 1784723, 2353017, 95185, 1110898
17770000, 1773886, 2214571, 100738, 1037463
17780000, 1804719, 2298271, 87624, 1075401
17790000, 1752513, 2272516, 95742, 1047201
17800000, 1807202, 2264265, 95313, 1054985
17810000, 1775802, 2331366, 100861, 1077779
17820000, 1793996, 2220901, 95722, 1059199
17830000, 1768884, 2347895, 100843, 1077693
17840000, 1807316, 2203552, 95707, 1038469
17850000, 1756139, 2339312, 100849, 1084263
17860000, 1801291, 2209315, 92310, 1039236
17870000, 1787306, 2371041, 95724, 1093560
17880000, 1783701, 2207772, 99312, 1062204
17890000, 1776340, 2391628, 95319, 1144971
17900000, 1770859, 2159598, 100162, 1021920
17910000, 1763275, 2370083, 95701, 1099477
17920000, 1783476, 2181266, 100609, 1022572
17930000, 1799561, 2336075, 90576, 1091790
17940000, 1769867, 2251487, 95696, 1081894
17950000, 1795820, 2267510, 93995, 1052457
17960000, 1784167, 2323742, 100868, 1063346
17970000, 1784889, 2228776, 95593, 1041395
17980000, 1777168, 2343370, 100892, 1086730
17990000, 1797330, 2214463, 95723, 1042146
18000000, 1771115, 2350527, 100888, 1099641
18010000, 1800711, 2193233, 90587, 1031021
18020000, 1787366, 2384646, 95734, 1097952
18030000, 1771657, 2173994, 98231, 1039040
18040000, 1784485, 2393718, 83291, 1107230
18050000, 1789183, 2193942, 99700, 1033413
18060000, 1776433, 2397042, 95711, 1115514
18070000, 1786842, 2176520, 100473, 1018125
18080000, 1796216, 2385987, 89464, 1098062
18090000, 1759146, 2182326, 95631, 1020518
18100000, 1806785, 2295018, 91754, 1097044
18110000, 1765549, 2286474, 100833, 1053890
18120000, 1799273, 2262635, 95126, 1076921
18130000, 1776373, 2328124, 100861, 1066151
18140000, 1806834, 2240804, 95723, 1050782
18150000, 1750735, 2325022, 100920, 1071091
18160000, 1809346, 2215211, 90588, 1044076
18170000, 1779953, 2365152, 95728, 1088730
18180000, 1793832, 2188073, 97200, 1048666
18190000, 1782825, 2365823, 100890, 1092405
18200000, 1792839, 2224698, 99244, 1038644
18210000, 1757400, 2363764, 94584, 1093325
18220000, 1788153, 2185549, 100139, 1028638
18230000, 1784488, 2402258, 90553, 1105933
18240000, 1779159, 2177534, 95477, 1034299
18250000, 1801630, 2324333, 95695, 1085467
18260000, 1777999, 2267162, 100841, 1065555
18270000, 1775538, 2245700, 93953, 1055693
18280000, 1779515, 2316957, 100865, 1062779
18290000, 1803657, 2253026, 95591, 1058017
18300000, 1765712, 2329137, 100905, 1089474
18310000, 1801695, 2225233, 90600, 1041287
18320000, 1777626, 2358484, 95770, 1087784
18330000, 1782088, 2161318, 95703, 1024162
18340000, 1782642, 2378164, 100852, 1091833
18350000, 1795776, 2210218, 98345, 1041448
18360000, 1777062, 2383809, 84212, 1109142
18370000, 1785886, 2189190, 99701, 1037455
18380000, 1786446, 2416632, 90588, 1111457
18390000, 1765157, 2146271, 95324, 1033484
18400000, 1786930, 2374177, 93776, 1136573
18410000, 1770046, 2186356, 100735, 1026708
18420000, 1800892, 2293821, 91234, 1085218
18430000, 1772139, 2293989, 100831, 1078128
18440000, 1795679, 2259325, 95039, 1055052
18450000, 1755533, 2297843, 100869, 1059719
18460000, 1808030, 2252359, 90557, 1058970
18470000, 1771245, 2348678, 95733, 1091278
18480000, 1796902, 2193575, 95706, 1047414
18490000, 1778242, 2361009, 100849, 1101825
18500000, 1798188, 2195197, 96935, 1041121
18510000, 1757343, 2338306, 100851, 1096250
18520000, 1787645, 2210163, 98870, 1039756
18530000, 1778603, 2395729, 87892, 1104372
